customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7443-YHYWG,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.13,765.90,No
4905-JPVJD,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),56.65,1424.71,No
1028-LAUJF,Female,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,70.21,2115.03,No
8040-BNBEJ,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,84.39,5970.55,No
3541-IJHYF,Female,0,No,Yes,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,68.53,747.16,No
4413-RBLHD,Male,0,No,No,52,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.93,3321.52,No
3638-ILNCF,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,87.17,4801.76,No
6230-IWZPW,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.94,3238.21,No
8574-PHJNQ,Male,1,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,92.46,3967.04,Yes
2387-NPHRG,Male,1,Yes,No,57,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.01,4450.88,Yes
2535-DSBDZ,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,86.0,5494.04,No
1600-EWNQT,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,98.93,1193.46,Yes
4163-HAJAA,Male,0,No,Yes,60,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.32,3328.45,No
3045-GHXRD,Male,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.3,6598.39,Yes
6882-WDYWP,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.03,1789.18,No
5867-KETAN,Male,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,90.34,5502.72,No
7532-ETWFS,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.03,3781.55,No
9064-AQFDN,Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),97.26,6038.60,No
7137-XPECM,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.7,2193.09,No
3213-YFDQG,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.18,1777.80,No
1590-WDSZG,Male,0,No,No,50,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,2746.80,No
2732-WWIJW,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,68.55,1586.87,No
5237-FYHNH,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.27,787.78,No
9969-KAOEN,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,73.43,2067.98,No
6983-HQDDR,Male,1,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,92.33,6647.39,No
2286-BIXFF,Female,1,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,99.83,1602.84,No
1252-KKWPE,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,114.51, ,Yes
3712-JDJNF,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.25, ,No
4467-FSTQN,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.47,2308.62,Yes
4972-JMOTM,Male,1,Yes,No,40,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.18,3047.48,Yes
3589-STVVG,Female,0,Yes,No,22,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,66.97,1447.02,No
0813-CCKEP,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.17,582.94,No
6662-IVKLZ,Female,0,No,No,27,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),87.58,2370.29,No
7036-LILSL,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.6,872.77,Yes
5725-IIFEA,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.79,4353.43,Yes
2234-PKHIN,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),105.21,1563.08,No
6952-IZQIC,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.13,1968.61,Yes
8907-VYDUV,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,107.31,5583.89,No
8581-NTCDA,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.66,3208.06,Yes
1393-UYQHS,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.41,141.90,No
8778-OTPUL,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.09,2401.30,Yes
6162-FFFZO,Male,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.77,2110.58,No
1876-POITO,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.6,279.87,Yes
1392-BRNXE,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.0,2164.62,Yes
5766-LGLPG,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,341.61,No
7020-XRGVQ,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,95.5,4790.28,No
5826-DQGPQ,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.02,683.14,Yes
3846-MGSKH,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.83,527.80,Yes
0393-RVQCI,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,82.22,1390.06,Yes
9518-BLPGA,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.39,1070.80,No
4623-ECOFO,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.63,4399.64,No
2760-BDUNN,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,69.74,2020.00,No
9338-DTTPB,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.23,1217.04,No
7347-DEUFW,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.06,4938.15,Yes
2928-QJLMX,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.82,2296.04,Yes
9242-ZQZEH,Male,1,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.98,1159.08,No
4380-EAVOJ,Female,1,No,Yes,60,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.83,4132.85,No
8137-PSWLW,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,74.82,5314.48,Yes
1930-XZZYQ,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.54,329.53,No
6008-JZFQP,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.49,3257.55,Yes
6293-TXQXI,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,99.97,5390.98,Yes
6065-EEAFM,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),112.87,4062.95,No
3077-MKDGS,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.65,3281.71,No
7644-IVVBP,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,88.56,5575.88,No
4392-IGDYI,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.87,3202.91,Yes
6486-YKSKY,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),67.31,751.34,No
0410-SWOSJ,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.71,1683.07,No
9825-BXJOE,Male,1,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.66,513.71,No
1624-YPQBP,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),51.79,2074.51,No
4306-IQHIB,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,99.58,6777.24,No
0561-UEGLQ,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,60.67,122.18,Yes
9742-MPYSW,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.54,780.85,No
9697-OZPHD,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60.17,2175.96,No
0359-KMFVN,Female,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.3,1752.54,No
6090-PGTFV,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,77.66,1873.22,No
8133-WPAUT,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.1,99.10,No
1487-PIGJG,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.16,4105.36,No
1297-KRGLF,Male,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),73.58,2643.73,No
9332-FSOYT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,92.67,645.46,No
3116-ECFFA,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.14,645.63,Yes
2463-HSFOF,Male,0,No,No,0,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.15, ,Yes
8369-AKQRT,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.16,1171.25,Yes
5351-YCWQH,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.39,2097.34,No
3462-YYXAL,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.19,353.55,No
1121-QKEVG,Female,0,No,No,43,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.52,3723.47,Yes
9616-RBFVH,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.7,4893.03,No
4490-DQZPU,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.24,691.75,No
7020-MFJAZ,Female,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.83,1767.64,No
2441-SNIAM,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,67.73,2088.99,No
0175-NTWFY,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.42,38.83,Yes
5128-OGFES,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.55,1322.60,Yes
3046-RHLJF,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.52,3872.35,No
9217-MTGGP,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.38,693.50,No
9897-LOHGZ,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,82.34,4853.27,No
4862-FCFXI,Male,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,91.22,5946.91,No
1526-DNUJF,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),103.43,1966.98,No
7133-VTKUE,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.06,592.82,No
7356-XYZHD,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.9,5348.28,No
3942-OBBYH,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.57,2443.62,Yes
5849-AXSYK,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.51,291.25,No
0200-FMTZD,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,96.27,2509.11,No
4219-HWZDR,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),104.37,1792.31,No
8734-JFDRU,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.86,5892.85,Yes
0682-VIDVS,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),88.36,6179.39,No
8663-FKXOV,Female,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.07,636.65,No
5379-XYVRP,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,79.74,3045.64,No
3374-TXSRT,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.21,5950.70,No
0040-TXNXB,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,63.62,2865.30,No
2202-HFEZO,Male,1,No,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,63.07,2320.83,No
8654-UJYZF,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.22,1603.39,No
3335-AYRBE,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.52,2417.57,No
3246-ZBFDB,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.52,1254.25,No
0749-PBXSG,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.09,1658.74,No
1639-QUNLM,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,47.14,2400.44,No
3701-UJZMB,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),87.3,4106.33,No
0593-OPUSO,Female,0,No,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,87.27,5228.81,No
9535-EBTBE,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.42,2070.88,No
2541-NJXVY,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.02,4551.26,Yes
2376-HINHX,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,80.44,578.58,No
5163-STTSY,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,61.11,4025.92,No
2100-UEYTU,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1155.99,Yes
5968-FAXRY,Female,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),64.53,2976.51,No
6699-LUXZO,Female,0,No,Yes,23,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),90.35,2075.67,No
0280-KXFPZ,Female,0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.23,4352.91,No
4548-RJVLT,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.57,5850.89,Yes
2412-WLABC,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,69.15,2297.20,No
9637-HAEAO,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),78.6,2365.62,No
6377-YFWOG,Female,0,Yes,Yes,47,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,65.73,3100.40,No
4683-MRHGV,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,72.94,3215.84,No
6259-PPGWM,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.97,2526.61,No
4216-TRXRV,Male,0,No,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.68,2220.57,No
3843-HCIHL,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.16,1381.14,No
7940-KJMYB,Male,0,No,No,47,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,51.16,2388.14,No
0509-ZJGGA,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,87.16,962.68,Yes
9421-EEBFG,Female,0,No,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.4,1890.63,No
0231-JKUMP,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.63,3257.87,No
3107-RTZEB,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,78.13,5068.89,No
9815-GVKKM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.81,3166.56,Yes
3019-JVHCG,Female,0,Yes,No,44,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.09,3088.94,No
8366-ZICKQ,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,104.92,5878.69,No
7314-TAPWD,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,68.92,1173.05,No
7870-HEAYY,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.74,1122.12,No
6608-ALGYI,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.95,4083.80,No
4511-ZIAJN,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,71.23,2011.84,No
4695-VFMHW,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.58,6034.21,Yes
4919-FPJOU,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.24,1643.19,Yes
3948-BVYJU,Female,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,89.47,2510.29,No
5934-XAAJD,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.93,443.47,Yes
9249-HAEUR,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.82,608.17,No
4796-LBMNF,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.46,5114.56,Yes
9099-CKKPF,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.34,3607.22,No
8051-YMBSB,Female,0,No,Yes,46,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.02,3078.91,No
3390-XPUHF,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,83.18,2080.79,No
1698-WKUPD,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),93.32, ,Yes
7546-SYDDX,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.94,5467.55,No
5018-PFWIS,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.96,607.58,No
4496-BTDHZ,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.22,7184.44,Yes
2183-IFACG,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,62.72,3844.05,No
8747-RSXIZ,Male,0,No,No,5,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,77.07,382.73,Yes
